product_name,category,platform,price,rating,delivery_days,discount,popularity
Levis Jeans Model 21,Clothing,Myntra,3377,4.7,2,13,2
Allen Solly Shirt Model 22,Clothing,Myntra,3514,4.8,3,16,3
Peter England Model 23,Clothing,Myntra,3651,4.9,4,19,4
Van Heusen Model 24,Clothing,Myntra,3788,3.8,5,22,5
US Polo Model 25,Clothing,Myntra,3925,3.9,1,25,6
Wrangler Model 26,Clothing,Myntra,4062,4.0,2,28,7
H&M Tee Model 27,Clothing,Myntra,4199,4.1,3,31,8
Zara Shirt Model 28,Clothing,Myntra,4336,4.2,4,34,9
Roadster Jeans Model 29,Clothing,Myntra,4473,4.3,5,37,10
Wrogn Tee Model 30,Clothing,Myntra,4610,4.4,1,40,1
Levis Jeans Model 31,Clothing,Myntra,4747,4.5,2,43,2
Allen Solly Shirt Model 32,Clothing,Myntra,4884,4.6,3,46,3
Peter England Model 33,Clothing,Myntra,5021,4.7,4,49,4
Van Heusen Model 34,Clothing,Myntra,5158,4.8,5,2,5
US Polo Model 35,Clothing,Myntra,5295,4.9,1,5,6
Wrangler Model 36,Clothing,Myntra,5432,3.8,2,8,7
H&M Tee Model 37,Clothing,Myntra,5569,3.9,3,11,8
Zara Shirt Model 38,Clothing,Myntra,5706,4.0,4,14,9
Roadster Jeans Model 39,Clothing,Myntra,5843,4.1,5,17,10
Wrogn Tee Model 40,Clothing,Myntra,5980,4.2,1,20,1
Levis Jeans Model 41,Clothing,Myntra,6117,4.3,2,23,2
Allen Solly Shirt Model 42,Clothing,Myntra,6254,4.4,3,26,3
Peter England Model 43,Clothing,Myntra,6391,4.5,4,29,4
Van Heusen Model 44,Clothing,Myntra,6528,4.6,5,32,5
US Polo Model 45,Clothing,Myntra,6665,4.7,1,35,6
Wrangler Model 46,Clothing,Myntra,6802,4.8,2,38,7
H&M Tee Model 47,Clothing,Myntra,6939,4.9,3,41,8
Zara Shirt Model 48,Clothing,Myntra,7076,3.8,4,44,9
Roadster Jeans Model 49,Clothing,Myntra,7213,3.9,5,47,10
Wrogn Tee Model 50,Clothing,Myntra,7350,4.0,1,0,1
Levis Jeans Model 1,Clothing,Ajio,637,3.9,2,3,2
Allen Solly Shirt Model 2,Clothing,Ajio,774,4.0,3,6,3
Peter England Model 3,Clothing,Ajio,911,4.1,4,9,4
Van Heusen Model 4,Clothing,Ajio,1048,4.2,5,12,5
US Polo Model 5,Clothing,Ajio,1185,4.3,1,15,6
Wrangler Model 6,Clothing,Ajio,1322,4.4,2,18,7
H&M Tee Model 7,Clothing,Ajio,1459,4.5,3,21,8
Zara Shirt Model 8,Clothing,Ajio,1596,4.6,4,24,9
Roadster Jeans Model 9,Clothing,Ajio,1733,4.7,5,27,10
Wrogn Tee Model 10,Clothing,Ajio,1870,4.8,1,30,1
Levis Jeans Model 11,Clothing,Ajio,2007,4.9,2,33,2
Allen Solly Shirt Model 12,Clothing,Ajio,2144,3.8,3,36,3
Peter England Model 13,Clothing,Ajio,2281,3.9,4,39,4
Van Heusen Model 14,Clothing,Ajio,2418,4.0,5,42,5
US Polo Model 15,Clothing,Ajio,2555,4.1,1,45,6
Wrangler Model 16,Clothing,Ajio,2692,4.2,2,48,7
H&M Tee Model 17,Clothing,Ajio,2829,4.3,3,1,8
Zara Shirt Model 18,Clothing,Ajio,2966,4.4,4,4,9
Roadster Jeans Model 19,Clothing,Ajio,3103,4.5,5,7,10
Wrogn Tee Model 20,Clothing,Ajio,3240,4.6,1,10,1
Levis Jeans Model 21,Clothing,Ajio,3377,4.7,2,13,2
Allen Solly Shirt Model 22,Clothing,Ajio,3514,4.8,3,16,3
Peter England Model 23,Clothing,Ajio,3651,4.9,4,19,4
Van Heusen Model 24,Clothing,Ajio,3788,3.8,5,22,5
US Polo Model 25,Clothing,Ajio,3925,3.9,1,25,6
Wrangler Model 26,Clothing,Ajio,4062,4.0,2,28,7
H&M Tee Model 27,Clothing,Ajio,4199,4.1,3,31,8
Zara Shirt Model 28,Clothing,Ajio,4336,4.2,4,34,9
Roadster Jeans Model 29,Clothing,Ajio,4473,4.3,5,37,10
Wrogn Tee Model 30,Clothing,Ajio,4610,4.4,1,40,1
Levis Jeans Model 31,Clothing,Ajio,4747,4.5,2,43,2
Allen Solly Shirt Model 32,Clothing,Ajio,4884,4.6,3,46,3
Peter England Model 33,Clothing,Ajio,5021,4.7,4,49,4
Van Heusen Model 34,Clothing,Ajio,5158,4.8,5,2,5
US Polo Model 35,Clothing,Ajio,5295,4.9,1,5,6
Wrangler Model 36,Clothing,Ajio,5432,3.8,2,8,7
H&M Tee Model 37,Clothing,Ajio,5569,3.9,3,11,8
Zara Shirt Model 38,Clothing,Ajio,5706,4.0,4,14,9
Roadster Jeans Model 39,Clothing,Ajio,5843,4.1,5,17,10
Wrogn Tee Model 40,Clothing,Ajio,5980,4.2,1,20,1
Levis Jeans Model 41,Clothing,Ajio,6117,4.3,2,23,2
Allen Solly Shirt Model 42,Clothing,Ajio,6254,4.4,3,26,3
Peter England Model 43,Clothing,Ajio,6391,4.5,4,29,4
Van Heusen Model 44,Clothing,Ajio,6528,4.6,5,32,5
US Polo Model 45,Clothing,Ajio,6665,4.7,1,35,6
Wrangler Model 46,Clothing,Ajio,6802,4.8,2,38,7
H&M Tee Model 47,Clothing,Ajio,6939,4.9,3,41,8
Zara Shirt Model 48,Clothing,Ajio,7076,3.8,4,44,9
Roadster Jeans Model 49,Clothing,Ajio,7213,3.9,5,47,10
Wrogn Tee Model 50,Clothing,Ajio,7350,4.0,1,0,1
Levis Jeans Model 1,Clothing,Meesho,637,3.9,2,3,2
Allen Solly Shirt Model 2,Clothing,Meesho,774,4.0,3,6,3
Peter England Model 3,Clothing,Meesho,911,4.1,4,9,4
Van Heusen Model 4,Clothing,Meesho,1048,4.2,5,12,5
US Polo Model 5,Clothing,Meesho,1185,4.3,1,15,6
Wrangler Model 6,Clothing,Meesho,1322,4.4,2,18,7
H&M Tee Model 7,Clothing,Meesho,1459,4.5,3,21,8
Zara Shirt Model 8,Clothing,Meesho,1596,4.6,4,24,9
Roadster Jeans Model 9,Clothing,Meesho,1733,4.7,5,27,10
Wrogn Tee Model 10,Clothing,Meesho,1870,4.8,1,30,1
Levis Jeans Model 11,Clothing,Meesho,2007,4.9,2,33,2
Allen Solly Shirt Model 12,Clothing,Meesho,2144,3.8,3,36,3
Peter England Model 13,Clothing,Meesho,2281,3.9,4,39,4
Van Heusen Model 14,Clothing,Meesho,2418,4.0,5,42,5
US Polo Model 15,Clothing,Meesho,2555,4.1,1,45,6
Wrangler Model 16,Clothing,Meesho,2692,4.2,2,48,7
H&M Tee Model 17,Clothing,Meesho,2829,4.3,3,1,8
Zara Shirt Model 18,Clothing,Meesho,2966,4.4,4,4,9
Roadster Jeans Model 19,Clothing,Meesho,3103,4.5,5,7,10
Wrogn Tee Model 20,Clothing,Meesho,3240,4.6,1,10,1
Levis Jeans Model 21,Clothing,Meesho,3377,4.7,2,13,2
Allen Solly Shirt Model 22,Clothing,Meesho,3514,4.8,3,16,3
Peter England Model 23,Clothing,Meesho,3651,4.9,4,19,4
Van Heusen Model 24,Clothing,Meesho,3788,3.8,5,22,5
US Polo Model 25,Clothing,Meesho,3925,3.9,1,25,6
Wrangler Model 26,Clothing,Meesho,4062,4.0,2,28,7
H&M Tee Model 27,Clothing,Meesho,4199,4.1,3,31,8
Zara Shirt Model 28,Clothing,Meesho,4336,4.2,4,34,9
Roadster Jeans Model 29,Clothing,Meesho,4473,4.3,5,37,10
Wrogn Tee Model 30,Clothing,Meesho,4610,4.4,1,40,1
Levis Jeans Model 31,Clothing,Meesho,4747,4.5,2,43,2
Allen Solly Shirt Model 32,Clothing,Meesho,4884,4.6,3,46,3
Peter England Model 33,Clothing,Meesho,5021,4.7,4,49,4
Van Heusen Model 34,Clothing,Meesho,5158,4.8,5,2,5
US Polo Model 35,Clothing,Meesho,5295,4.9,1,5,6
Wrangler Model 36,Clothing,Meesho,5432,3.8,2,8,7
H&M Tee Model 37,Clothing,Meesho,5569,3.9,3,11,8
Zara Shirt Model 38,Clothing,Meesho,5706,4.0,4,14,9
Roadster Jeans Model 39,Clothing,Meesho,5843,4.1,5,17,10
Wrogn Tee Model 40,Clothing,Meesho,5980,4.2,1,20,1
Levis Jeans Model 41,Clothing,Meesho,6117,4.3,2,23,2
Allen Solly Shirt Model 42,Clothing,Meesho,6254,4.4,3,26,3
Peter England Model 43,Clothing,Meesho,6391,4.5,4,29,4
Van Heusen Model 44,Clothing,Meesho,6528,4.6,5,32,5
US Polo Model 45,Clothing,Meesho,6665,4.7,1,35,6
Wrangler Model 46,Clothing,Meesho,6802,4.8,2,38,7
H&M Tee Model 47,Clothing,Meesho,6939,4.9,3,41,8
Zara Shirt Model 48,Clothing,Meesho,7076,3.8,4,44,9
Roadster Jeans Model 49,Clothing,Meesho,7213,3.9,5,47,10
Wrogn Tee Model 50,Clothing,Meesho,7350,4.0,1,0,1
Levis Jeans Model 1,Clothing,Nykaa,637,3.9,2,3,2
Allen Solly Shirt Model 2,Clothing,Nykaa,774,4.0,3,6,3
Peter England Model 3,Clothing,Nykaa,911,4.1,4,9,4
Van Heusen Model 4,Clothing,Nykaa,1048,4.2,5,12,5
US Polo Model 5,Clothing,Nykaa,1185,4.3,1,15,6
Wrangler Model 6,Clothing,Nykaa,1322,4.4,2,18,7
H&M Tee Model 7,Clothing,Nykaa,1459,4.5,3,21,8
Zara Shirt Model 8,Clothing,Nykaa,1596,4.6,4,24,9
Roadster Jeans Model 9,Clothing,Nykaa,1733,4.7,5,27,10
Wrogn Tee Model 10,Clothing,Nykaa,1870,4.8,1,30,1
Levis Jeans Model 11,Clothing,Nykaa,2007,4.9,2,33,2
Allen Solly Shirt Model 12,Clothing,Nykaa,2144,3.8,3,36,3
Peter England Model 13,Clothing,Nykaa,2281,3.9,4,39,4
Van Heusen Model 14,Clothing,Nykaa,2418,4.0,5,42,5
US Polo Model 15,Clothing,Nykaa,2555,4.1,1,45,6
Wrangler Model 16,Clothing,Nykaa,2692,4.2,2,48,7
H&M Tee Model 17,Clothing,Nykaa,2829,4.3,3,1,8
Zara Shirt Model 18,Clothing,Nykaa,2966,4.4,4,4,9
Roadster Jeans Model 19,Clothing,Nykaa,3103,4.5,5,7,10
Wrogn Tee Model 20,Clothing,Nykaa,3240,4.6,1,10,1
Levis Jeans Model 21,Clothing,Nykaa,3377,4.7,2,13,2
Allen Solly Shirt Model 22,Clothing,Nykaa,3514,4.8,3,16,3
Peter England Model 23,Clothing,Nykaa,3651,4.9,4,19,4
Van Heusen Model 24,Clothing,Nykaa,3788,3.8,5,22,5
US Polo Model 25,Clothing,Nykaa,3925,3.9,1,25,6
Wrangler Model 26,Clothing,Nykaa,4062,4.0,2,28,7
H&M Tee Model 27,Clothing,Nykaa,4199,4.1,3,31,8
Zara Shirt Model 28,Clothing,Nykaa,4336,4.2,4,34,9
Roadster Jeans Model 29,Clothing,Nykaa,4473,4.3,5,37,10
Wrogn Tee Model 30,Clothing,Nykaa,4610,4.4,1,40,1
Levis Jeans Model 31,Clothing,Nykaa,4747,4.5,2,43,2
Allen Solly Shirt Model 32,Clothing,Nykaa,4884,4.6,3,46,3
Peter England Model 33,Clothing,Nykaa,5021,4.7,4,49,4
Van Heusen Model 34,Clothing,Nykaa,5158,4.8,5,2,5
US Polo Model 35,Clothing,Nykaa,5295,4.9,1,5,6
Wrangler Model 36,Clothing,Nykaa,5432,3.8,2,8,7
H&M Tee Model 37,Clothing,Nykaa,5569,3.9,3,11,8
Zara Shirt Model 38,Clothing,Nykaa,5706,4.0,4,14,9
Roadster Jeans Model 39,Clothing,Nykaa,5843,4.1,5,17,10
Wrogn Tee Model 40,Clothing,Nykaa,5980,4.2,1,20,1
Levis Jeans Model 41,Clothing,Nykaa,6117,4.3,2,23,2
Allen Solly Shirt Model 42,Clothing,Nykaa,6254,4.4,3,26,3
Peter England Model 43,Clothing,Nykaa,6391,4.5,4,29,4
Van Heusen Model 44,Clothing,Nykaa,6528,4.6,5,32,5
US Polo Model 45,Clothing,Nykaa,6665,4.7,1,35,6
Wrangler Model 46,Clothing,Nykaa,6802,4.8,2,38,7
H&M Tee Model 47,Clothing,Nykaa,6939,4.9,3,41,8
Zara Shirt Model 48,Clothing,Nykaa,7076,3.8,4,44,9
Roadster Jeans Model 49,Clothing,Nykaa,7213,3.9,5,47,10
Wrogn Tee Model 50,Clothing,Nykaa,7350,4.0,1,0,1
Python Guide Model 1,Books,Amazon,637,3.9,2,3,2
AI Basics Model 2,Books,Amazon,774,4.0,3,6,3
Data Science Model 3,Books,Amazon,911,4.1,4,9,4
Algorithms Model 4,Books,Amazon,1048,4.2,5,12,5
DBMS Concepts Model 5,Books,Amazon,1185,4.3,1,15,6
Machine Learning Model 6,Books,Amazon,1322,4.4,2,18,7
Deep Learning Model 7,Books,Amazon,1459,4.5,3,21,8
NLP Handbook Model 8,Books,Amazon,1596,4.6,4,24,9
Operating Systems Model 9,Books,Amazon,1733,4.7,5,27,10
Computer Networks Model 10,Books,Amazon,1870,4.8,1,30,1
Python Guide Model 11,Books,Amazon,2007,4.9,2,33,2
AI Basics Model 12,Books,Amazon,2144,3.8,3,36,3
Data Science Model 13,Books,Amazon,2281,3.9,4,39,4
Algorithms Model 14,Books,Amazon,2418,4.0,5,42,5
DBMS Concepts Model 15,Books,Amazon,2555,4.1,1,45,6
Machine Learning Model 16,Books,Amazon,2692,4.2,2,48,7
Deep Learning Model 17,Books,Amazon,2829,4.3,3,1,8
NLP Handbook Model 18,Books,Amazon,2966,4.4,4,4,9
Operating Systems Model 19,Books,Amazon,3103,4.5,5,7,10
Computer Networks Model 20,Books,Amazon,3240,4.6,1,10,1
Python Guide Model 21,Books,Amazon,3377,4.7,2,13,2
AI Basics Model 22,Books,Amazon,3514,4.8,3,16,3
Data Science Model 23,Books,Amazon,3651,4.9,4,19,4
Algorithms Model 24,Books,Amazon,3788,3.8,5,22,5
DBMS Concepts Model 25,Books,Amazon,3925,3.9,1,25,6
Machine Learning Model 26,Books,Amazon,4062,4.0,2,28,7
Deep Learning Model 27,Books,Amazon,4199,4.1,3,31,8
NLP Handbook Model 28,Books,Amazon,4336,4.2,4,34,9
Operating Systems Model 29,Books,Amazon,4473,4.3,5,37,10
Computer Networks Model 30,Books,Amazon,4610,4.4,1,40,1
Python Guide Model 31,Books,Amazon,4747,4.5,2,43,2
AI Basics Model 32,Books,Amazon,4884,4.6,3,46,3
Data Science Model 33,Books,Amazon,5021,4.7,4,49,4
Algorithms Model 34,Books,Amazon,5158,4.8,5,2,5
DBMS Concepts Model 35,Books,Amazon,5295,4.9,1,5,6
Machine Learning Model 36,Books,Amazon,5432,3.8,2,8,7
Deep Learning Model 37,Books,Amazon,5569,3.9,3,11,8
NLP Handbook Model 38,Books,Amazon,5706,4.0,4,14,9
Operating Systems Model 39,Books,Amazon,5843,4.1,5,17,10
Computer Networks Model 40,Books,Amazon,5980,4.2,1,20,1
Python Guide Model 41,Books,Amazon,6117,4.3,2,23,2
AI Basics Model 42,Books,Amazon,6254,4.4,3,26,3
Data Science Model 43,Books,Amazon,6391,4.5,4,29,4
Algorithms Model 44,Books,Amazon,6528,4.6,5,32,5
DBMS Concepts Model 45,Books,Amazon,6665,4.7,1,35,6
Machine Learning Model 46,Books,Amazon,6802,4.8,2,38,7
Deep Learning Model 47,Books,Amazon,6939,4.9,3,41,8
NLP Handbook Model 48,Books,Amazon,7076,3.8,4,44,9
Operating Systems Model 49,Books,Amazon,7213,3.9,5,47,10
Computer Networks Model 50,Books,Amazon,7350,4.0,1,0,1
Python Guide Model 1,Books,Flipkart,637,3.9,2,3,2
AI Basics Model 2,Books,Flipkart,774,4.0,3,6,3
Data Science Model 3,Books,Flipkart,911,4.1,4,9,4
Algorithms Model 4,Books,Flipkart,1048,4.2,5,12,5
DBMS Concepts Model 5,Books,Flipkart,1185,4.3,1,15,6
Machine Learning Model 6,Books,Flipkart,1322,4.4,2,18,7
Deep Learning Model 7,Books,Flipkart,1459,4.5,3,21,8
NLP Handbook Model 8,Books,Flipkart,1596,4.6,4,24,9
Operating Systems Model 9,Books,Flipkart,1733,4.7,5,27,10
Computer Networks Model 10,Books,Flipkart,1870,4.8,1,30,1
Python Guide Model 11,Books,Flipkart,2007,4.9,2,33,2
AI Basics Model 12,Books,Flipkart,2144,3.8,3,36,3
Data Science Model 13,Books,Flipkart,2281,3.9,4,39,4
Algorithms Model 14,Books,Flipkart,2418,4.0,5,42,5
DBMS Concepts Model 15,Books,Flipkart,2555,4.1,1,45,6
Machine Learning Model 16,Books,Flipkart,2692,4.2,2,48,7
Deep Learning Model 17,Books,Flipkart,2829,4.3,3,1,8
NLP Handbook Model 18,Books,Flipkart,2966,4.4,4,4,9
Operating Systems Model 19,Books,Flipkart,3103,4.5,5,7,10
Computer Networks Model 20,Books,Flipkart,3240,4.6,1,10,1
Python Guide Model 21,Books,Flipkart,3377,4.7,2,13,2
AI Basics Model 22,Books,Flipkart,3514,4.8,3,16,3
Data Science Model 23,Books,Flipkart,3651,4.9,4,19,4
Algorithms Model 24,Books,Flipkart,3788,3.8,5,22,5
DBMS Concepts Model 25,Books,Flipkart,3925,3.9,1,25,6
Machine Learning Model 26,Books,Flipkart,4062,4.0,2,28,7
Deep Learning Model 27,Books,Flipkart,4199,4.1,3,31,8
NLP Handbook Model 28,Books,Flipkart,4336,4.2,4,34,9
Operating Systems Model 29,Books,Flipkart,4473,4.3,5,37,10
Computer Networks Model 30,Books,Flipkart,4610,4.4,1,40,1
Python Guide Model 31,Books,Flipkart,4747,4.5,2,43,2
AI Basics Model 32,Books,Flipkart,4884,4.6,3,46,3
Data Science Model 33,Books,Flipkart,5021,4.7,4,49,4
Algorithms Model 34,Books,Flipkart,5158,4.8,5,2,5
DBMS Concepts Model 35,Books,Flipkart,5295,4.9,1,5,6
Machine Learning Model 36,Books,Flipkart,5432,3.8,2,8,7
Deep Learning Model 37,Books,Flipkart,5569,3.9,3,11,8
NLP Handbook Model 38,Books,Flipkart,5706,4.0,4,14,9
Operating Systems Model 39,Books,Flipkart,5843,4.1,5,17,10
Computer Networks Model 40,Books,Flipkart,5980,4.2,1,20,1
Python Guide Model 41,Books,Flipkart,6117,4.3,2,23,2
AI Basics Model 42,Books,Flipkart,6254,4.4,3,26,3
Data Science Model 43,Books,Flipkart,6391,4.5,4,29,4
Algorithms Model 44,Books,Flipkart,6528,4.6,5,32,5
DBMS Concepts Model 45,Books,Flipkart,6665,4.7,1,35,6
Machine Learning Model 46,Books,Flipkart,6802,4.8,2,38,7
Deep Learning Model 47,Books,Flipkart,6939,4.9,3,41,8
NLP Handbook Model 48,Books,Flipkart,7076,3.8,4,44,9
Operating Systems Model 49,Books,Flipkart,7213,3.9,5,47,10
Computer Networks Model 50,Books,Flipkart,7350,4.0,1,0,1
Python Guide Model 1,Books,Myntra,637,3.9,2,3,2
AI Basics Model 2,Books,Myntra,774,4.0,3,6,3
Data Science Model 3,Books,Myntra,911,4.1,4,9,4
Algorithms Model 4,Books,Myntra,1048,4.2,5,12,5
DBMS Concepts Model 5,Books,Myntra,1185,4.3,1,15,6
Machine Learning Model 6,Books,Myntra,1322,4.4,2,18,7
Deep Learning Model 7,Books,Myntra,1459,4.5,3,21,8
NLP Handbook Model 8,Books,Myntra,1596,4.6,4,24,9
Operating Systems Model 9,Books,Myntra,1733,4.7,5,27,10
Computer Networks Model 10,Books,Myntra,1870,4.8,1,30,1
Python Guide Model 11,Books,Myntra,2007,4.9,2,33,2
AI Basics Model 12,Books,Myntra,2144,3.8,3,36,3
Data Science Model 13,Books,Myntra,2281,3.9,4,39,4
Algorithms Model 14,Books,Myntra,2418,4.0,5,42,5
DBMS Concepts Model 15,Books,Myntra,2555,4.1,1,45,6
Machine Learning Model 16,Books,Myntra,2692,4.2,2,48,7
Deep Learning Model 17,Books,Myntra,2829,4.3,3,1,8
NLP Handbook Model 18,Books,Myntra,2966,4.4,4,4,9
Operating Systems Model 19,Books,Myntra,3103,4.5,5,7,10
Computer Networks Model 20,Books,Myntra,3240,4.6,1,10,1
Python Guide Model 21,Books,Myntra,3377,4.7,2,13,2
AI Basics Model 22,Books,Myntra,3514,4.8,3,16,3
Data Science Model 23,Books,Myntra,3651,4.9,4,19,4
Algorithms Model 24,Books,Myntra,3788,3.8,5,22,5
DBMS Concepts Model 25,Books,Myntra,3925,3.9,1,25,6
Machine Learning Model 26,Books,Myntra,4062,4.0,2,28,7
Deep Learning Model 27,Books,Myntra,4199,4.1,3,31,8
NLP Handbook Model 28,Books,Myntra,4336,4.2,4,34,9
Operating Systems Model 29,Books,Myntra,4473,4.3,5,37,10
Computer Networks Model 30,Books,Myntra,4610,4.4,1,40,1
Python Guide Model 31,Books,Myntra,4747,4.5,2,43,2
AI Basics Model 32,Books,Myntra,4884,4.6,3,46,3
Data Science Model 33,Books,Myntra,5021,4.7,4,49,4
Algorithms Model 34,Books,Myntra,5158,4.8,5,2,5
DBMS Concepts Model 35,Books,Myntra,5295,4.9,1,5,6
Machine Learning Model 36,Books,Myntra,5432,3.8,2,8,7
Deep Learning Model 37,Books,Myntra,5569,3.9,3,11,8
NLP Handbook Model 38,Books,Myntra,5706,4.0,4,14,9
Operating Systems Model 39,Books,Myntra,5843,4.1,5,17,10
Computer Networks Model 40,Books,Myntra,5980,4.2,1,20,1
Python Guide Model 41,Books,Myntra,6117,4.3,2,23,2
AI Basics Model 42,Books,Myntra,6254,4.4,3,26,3
Data Science Model 43,Books,Myntra,6391,4.5,4,29,4
Algorithms Model 44,Books,Myntra,6528,4.6,5,32,5
DBMS Concepts Model 45,Books,Myntra,6665,4.7,1,35,6
Machine Learning Model 46,Books,Myntra,6802,4.8,2,38,7
Deep Learning Model 47,Books,Myntra,6939,4.9,3,41,8
NLP Handbook Model 48,Books,Myntra,7076,3.8,4,44,9
Operating Systems Model 49,Books,Myntra,7213,3.9,5,47,10
Computer Networks Model 50,Books,Myntra,7350,4.0,1,0,1
Python Guide Model 1,Books,Ajio,637,3.9,2,3,2
AI Basics Model 2,Books,Ajio,774,4.0,3,6,3
Data Science Model 3,Books,Ajio,911,4.1,4,9,4
Algorithms Model 4,Books,Ajio,1048,4.2,5,12,5
DBMS Concepts Model 5,Books,Ajio,1185,4.3,1,15,6
Machine Learning Model 6,Books,Ajio,1322,4.4,2,18,7
Deep Learning Model 7,Books,Ajio,1459,4.5,3,21,8
NLP Handbook Model 8,Books,Ajio,1596,4.6,4,24,9
Operating Systems Model 9,Books,Ajio,1733,4.7,5,27,10
Computer Networks Model 10,Books,Ajio,1870,4.8,1,30,1
Python Guide Model 11,Books,Ajio,2007,4.9,2,33,2
AI Basics Model 12,Books,Ajio,2144,3.8,3,36,3
Data Science Model 13,Books,Ajio,2281,3.9,4,39,4
Algorithms Model 14,Books,Ajio,2418,4.0,5,42,5
DBMS Concepts Model 15,Books,Ajio,2555,4.1,1,45,6
Machine Learning Model 16,Books,Ajio,2692,4.2,2,48,7
Deep Learning Model 17,Books,Ajio,2829,4.3,3,1,8
NLP Handbook Model 18,Books,Ajio,2966,4.4,4,4,9
Operating Systems Model 19,Books,Ajio,3103,4.5,5,7,10
Computer Networks Model 20,Books,Ajio,3240,4.6,1,10,1
Python Guide Model 21,Books,Ajio,3377,4.7,2,13,2
AI Basics Model 22,Books,Ajio,3514,4.8,3,16,3
Data Science Model 23,Books,Ajio,3651,4.9,4,19,4
Algorithms Model 24,Books,Ajio,3788,3.8,5,22,5
DBMS Concepts Model 25,Books,Ajio,3925,3.9,1,25,6
Machine Learning Model 26,Books,Ajio,4062,4.0,2,28,7
Deep Learning Model 27,Books,Ajio,4199,4.1,3,31,8
NLP Handbook Model 28,Books,Ajio,4336,4.2,4,34,9
Operating Systems Model 29,Books,Ajio,4473,4.3,5,37,10
Computer Networks Model 30,Books,Ajio,4610,4.4,1,40,1
Python Guide Model 31,Books,Ajio,4747,4.5,2,43,2
AI Basics Model 32,Books,Ajio,4884,4.6,3,46,3
Data Science Model 33,Books,Ajio,5021,4.7,4,49,4
Algorithms Model 34,Books,Ajio,5158,4.8,5,2,5
DBMS Concepts Model 35,Books,Ajio,5295,4.9,1,5,6
Machine Learning Model 36,Books,Ajio,5432,3.8,2,8,7
Deep Learning Model 37,Books,Ajio,5569,3.9,3,11,8
NLP Handbook Model 38,Books,Ajio,5706,4.0,4,14,9
Operating Systems Model 39,Books,Ajio,5843,4.1,5,17,10
Computer Networks Model 40,Books,Ajio,5980,4.2,1,20,1
Python Guide Model 41,Books,Ajio,6117,4.3,2,23,2
AI Basics Model 42,Books,Ajio,6254,4.4,3,26,3
Data Science Model 43,Books,Ajio,6391,4.5,4,29,4
Algorithms Model 44,Books,Ajio,6528,4.6,5,32,5
DBMS Concepts Model 45,Books,Ajio,6665,4.7,1,35,6
Machine Learning Model 46,Books,Ajio,6802,4.8,2,38,7
Deep Learning Model 47,Books,Ajio,6939,4.9,3,41,8
NLP Handbook Model 48,Books,Ajio,7076,3.8,4,44,9
Operating Systems Model 49,Books,Ajio,7213,3.9,5,47,10
Computer Networks Model 50,Books,Ajio,7350,4.0,1,0,1
Python Guide Model 1,Books,Meesho,637,3.9,2,3,2
AI Basics Model 2,Books,Meesho,774,4.0,3,6,3
Data Science Model 3,Books,Meesho,911,4.1,4,9,4
Algorithms Model 4,Books,Meesho,1048,4.2,5,12,5
DBMS Concepts Model 5,Books,Meesho,1185,4.3,1,15,6
Machine Learning Model 6,Books,Meesho,1322,4.4,2,18,7
Deep Learning Model 7,Books,Meesho,1459,4.5,3,21,8
NLP Handbook Model 8,Books,Meesho,1596,4.6,4,24,9
Operating Systems Model 9,Books,Meesho,1733,4.7,5,27,10
Computer Networks Model 10,Books,Meesho,1870,4.8,1,30,1
Python Guide Model 11,Books,Meesho,2007,4.9,2,33,2
AI Basics Model 12,Books,Meesho,2144,3.8,3,36,3
Data Science Model 13,Books,Meesho,2281,3.9,4,39,4
Algorithms Model 14,Books,Meesho,2418,4.0,5,42,5
DBMS Concepts Model 15,Books,Meesho,2555,4.1,1,45,6
Machine Learning Model 16,Books,Meesho,2692,4.2,2,48,7
Deep Learning Model 17,Books,Meesho,2829,4.3,3,1,8
NLP Handbook Model 18,Books,Meesho,2966,4.4,4,4,9
Operating Systems Model 19,Books,Meesho,3103,4.5,5,7,10
Computer Networks Model 20,Books,Meesho,3240,4.6,1,10,1
Python Guide Model 21,Books,Meesho,3377,4.7,2,13,2
AI Basics Model 22,Books,Meesho,3514,4.8,3,16,3
Data Science Model 23,Books,Meesho,3651,4.9,4,19,4
Algorithms Model 24,Books,Meesho,3788,3.8,5,22,5
DBMS Concepts Model 25,Books,Meesho,3925,3.9,1,25,6
Machine Learning Model 26,Books,Meesho,4062,4.0,2,28,7
Deep Learning Model 27,Books,Meesho,4199,4.1,3,31,8
NLP Handbook Model 28,Books,Meesho,4336,4.2,4,34,9
Operating Systems Model 29,Books,Meesho,4473,4.3,5,37,10
Computer Networks Model 30,Books,Meesho,4610,4.4,1,40,1
Python Guide Model 31,Books,Meesho,4747,4.5,2,43,2
AI Basics Model 32,Books,Meesho,4884,4.6,3,46,3
Data Science Model 33,Books,Meesho,5021,4.7,4,49,4
Algorithms Model 34,Books,Meesho,5158,4.8,5,2,5
DBMS Concepts Model 35,Books,Meesho,5295,4.9,1,5,6
Machine Learning Model 36,Books,Meesho,5432,3.8,2,8,7
Deep Learning Model 37,Books,Meesho,5569,3.9,3,11,8
NLP Handbook Model 38,Books,Meesho,5706,4.0,4,14,9
Operating Systems Model 39,Books,Meesho,5843,4.1,5,17,10
Computer Networks Model 40,Books,Meesho,5980,4.2,1,20,1
Python Guide Model 41,Books,Meesho,6117,4.3,2,23,2
